rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,location,strength,spin,set,match_id,rally_id
51,10,7,3,林昀儒,2,1,9,1,1,3,25,2164
51,11,7,3,Can Akkuzu,2,1,9,1,1,3,25,2164
51,12,7,4,林昀儒,13,2,0,2,1,3,25,2164
52,1,7,4,Can Akkuzu,0,1,5,2,2,3,25,2165
52,2,7,4,林昀儒,4,2,9,2,1,3,25,2165
52,3,7,4,Can Akkuzu,13,2,9,2,1,3,25,2165
52,4,7,4,林昀儒,2,2,9,1,1,3,25,2165
52,5,7,4,Can Akkuzu,13,2,8,2,1,3,25,2165
52,6,7,4,林昀儒,1,1,7,1,1,3,25,2165
52,7,7,4,Can Akkuzu,13,1,9,2,1,3,25,2165
52,8,7,4,林昀儒,2,1,7,1,1,3,25,2165
52,9,8,4,Can Akkuzu,13,1,0,2,1,3,25,2165
53,1,8,4,林昀儒,0,1,7,2,5,3,25,2166
53,2,8,4,Can Akkuzu,1,1,9,2,1,3,25,2166
53,3,8,4,林昀儒,13,2,9,2,1,3,25,2166
53,4,8,4,Can Akkuzu,14,2,7,2,1,3,25,2166
53,5,8,4,林昀儒,1,1,9,1,1,3,25,2166
53,6,8,4,Can Akkuzu,14,2,9,2,1,3,25,2166
53,7,8,4,林昀儒,1,1,9,1,1,3,25,2166
53,8,8,4,Can Akkuzu,2,2,9,1,1,3,25,2166
53,9,8,4,林昀儒,2,1,8,1,1,3,25,2166
53,10,8,4,Can Akkuzu,2,1,7,1,1,3,25,2166
53,11,8,4,林昀儒,2,1,7,1,1,3,25,2166
53,12,9,4,Can Akkuzu,0,1,0,0,0,3,25,2166
54,1,9,4,林昀儒,0,1,4,2,5,3,25,2167
54,2,10,4,Can Akkuzu,7,1,9,2,1,3,25,2167
55,1,10,4,Can Akkuzu,0,1,6,2,2,3,25,2168
55,2,10,5,林昀儒,10,2,0,2,2,3,25,2168
56,1,10,5,Can Akkuzu,0,1,4,2,5,3,25,2169
56,2,10,6,林昀儒,4,2,0,2,1,3,25,2169
57,1,10,6,林昀儒,0,1,9,1,5,3,25,2170
57,2,10,6,Can Akkuzu,1,2,7,2,1,3,25,2170
57,3,10,6,林昀儒,2,1,9,1,1,3,25,2170
57,4,11,6,Can Akkuzu,13,1,0,3,1,3,25,2170
58,1,0,0,Can Akkuzu,0,1,4,2,2,4,25,2171
58,2,0,0,林昀儒,4,2,9,2,1,4,25,2171
58,3,1,0,Can Akkuzu,5,2,9,2,1,4,25,2171
59,1,1,0,Can Akkuzu,0,1,5,2,2,4,25,2172
59,2,1,0,林昀儒,4,2,9,2,1,4,25,2172
59,3,1,0,Can Akkuzu,2,2,9,1,1,4,25,2172
59,4,1,0,林昀儒,2,1,9,1,1,4,25,2172
59,5,2,0,Can Akkuzu,13,2,7,2,1,4,25,2172
60,1,2,0,林昀儒,0,1,9,2,5,4,25,2173
60,2,3,0,Can Akkuzu,1,2,0,2,1,4,25,2173
61,1,3,0,林昀儒,0,1,4,2,2,4,25,2174
61,2,3,0,Can Akkuzu,11,1,4,2,2,4,25,2174
61,3,3,1,林昀儒,7,1,9,2,1,4,25,2174
62,1,3,1,Can Akkuzu,0,1,4,2,2,4,25,2175
62,2,3,1,林昀儒,10,2,8,2,2,4,25,2175
62,3,3,1,Can Akkuzu,1,2,7,1,1,4,25,2175
62,4,3,2,林昀儒,2,1,0,2,1,4,25,2175
63,1,3,2,Can Akkuzu,0,1,6,2,2,4,25,2176
63,2,3,2,林昀儒,10,2,7,2,2,4,25,2176
63,3,3,2,Can Akkuzu,10,1,5,2,2,4,25,2176
63,4,3,2,林昀儒,1,1,9,2,1,4,25,2176
63,5,3,2,Can Akkuzu,13,2,9,2,1,4,25,2176
63,6,3,2,林昀儒,1,1,7,1,1,4,25,2176
63,7,4,2,Can Akkuzu,0,1,0,0,0,4,25,2176
64,1,4,2,林昀儒,0,1,5,2,2,4,25,2177
64,2,4,2,Can Akkuzu,10,1,4,2,2,4,25,2177
64,3,4,2,林昀儒,10,1,9,2,2,4,25,2177
64,4,4,2,Can Akkuzu,1,2,7,1,1,4,25,2177
64,5,4,2,林昀儒,2,1,9,1,1,4,25,2177
64,6,5,2,Can Akkuzu,13,2,0,0,0,4,25,2177
65,1,5,2,林昀儒,0,1,4,2,5,4,25,2178
65,2,5,2,Can Akkuzu,10,1,6,2,2,4,25,2178
65,3,5,2,林昀儒,1,1,7,2,1,4,25,2178
65,4,5,2,Can Akkuzu,2,1,9,1,1,4,25,2178
65,5,5,2,林昀儒,2,1,9,1,1,4,25,2178
65,6,5,2,Can Akkuzu,13,2,7,2,1,4,25,2178
65,7,5,2,林昀儒,2,1,8,1,1,4,25,2178
65,8,5,2,Can Akkuzu,1,1,9,1,1,4,25,2178
65,9,5,3,林昀儒,14,2,0,3,1,4,25,2178
66,1,5,3,Can Akkuzu,0,1,4,2,5,4,25,2179
66,2,5,3,林昀儒,10,1,9,2,2,4,25,2179
66,3,5,3,Can Akkuzu,1,2,7,2,1,4,25,2179
66,4,5,3,林昀儒,2,1,8,1,1,4,25,2179
66,5,6,3,Can Akkuzu,2,1,0,2,0,4,25,2179
67,1,6,3,Can Akkuzu,0,1,4,2,2,4,25,2180
67,2,6,4,林昀儒,4,2,7,2,1,4,25,2180
68,1,6,4,林昀儒,0,1,9,2,5,4,25,2181
68,2,7,4,Can Akkuzu,6,2,0,2,1,4,25,2181
69,1,7,4,林昀儒,0,1,9,2,5,4,25,2182
69,2,7,4,Can Akkuzu,1,2,7,2,1,4,25,2182
69,3,7,4,林昀儒,1,1,7,1,1,4,25,2182
69,4,7,4,Can Akkuzu,13,1,6,2,1,4,25,2182
69,5,7,4,林昀儒,1,1,7,1,1,4,25,2182
69,6,7,4,Can Akkuzu,14,1,9,2,1,4,25,2182
69,7,7,4,林昀儒,1,1,9,1,1,4,25,2182
69,8,7,4,Can Akkuzu,14,2,8,2,1,4,25,2182
69,9,7,4,林昀儒,1,1,9,1,1,4,25,2182
69,10,7,4,Can Akkuzu,14,2,7,3,1,4,25,2182
69,11,7,4,林昀儒,3,1,9,1,1,4,25,2182
69,12,7,4,Can Akkuzu,14,2,8,2,1,4,25,2182
69,13,7,4,林昀儒,3,1,7,1,1,4,25,2182
69,14,8,4,Can Akkuzu,0,0,0,0,0,4,25,2182
70,1,8,4,Can Akkuzu,0,1,4,2,2,4,25,2183
70,2,8,4,林昀儒,10,2,5,2,2,4,25,2183
70,3,8,4,Can Akkuzu,10,1,8,2,2,4,25,2183
70,4,8,5,林昀儒,1,2,0,2,1,4,25,2183
71,1,8,5,Can Akkuzu,0,1,4,2,2,4,25,2184
71,2,8,5,林昀儒,4,2,9,1,1,4,25,2184
71,3,9,5,Can Akkuzu,13,2,0,2,1,4,25,2184
72,1,9,5,林昀儒,0,1,4,2,2,4,25,2185
72,2,9,5,Can Akkuzu,10,1,4,2,1,4,25,2185
72,3,9,5,林昀儒,1,1,8,2,1,4,25,2185
72,4,9,5,Can Akkuzu,13,1,9,2,1,4,25,2185
72,5,9,5,林昀儒,1,1,9,2,1,4,25,2185
72,6,9,5,Can Akkuzu,13,2,9,1,1,4,25,2185
72,7,9,5,林昀儒,1,1,9,1,1,4,25,2185
72,8,9,5,Can Akkuzu,14,2,8,2,1,4,25,2185
72,9,9,5,林昀儒,1,1,9,1,1,4,25,2185
72,10,9,5,Can Akkuzu,14,2,8,2,1,4,25,2185
72,11,9,5,林昀儒,3,1,9,1,1,4,25,2185
72,12,9,5,Can Akkuzu,14,2,7,1,1,4,25,2185
72,13,9,5,林昀儒,3,1,9,1,1,4,25,2185
72,14,10,5,Can Akkuzu,14,2,0,2,1,4,25,2185
73,1,10,5,林昀儒,0,1,6,2,2,4,25,2186
73,2,10,5,Can Akkuzu,4,2,7,2,1,4,25,2186
73,3,10,5,林昀儒,6,1,8,2,1,4,25,2186
73,4,11,5,Can Akkuzu,2,1,9,1,1,4,25,2186
74,1,0,0,林昀儒,0,1,6,2,5,5,25,2187
74,2,0,0,Can Akkuzu,11,2,5,2,2,5,25,2187
75,1,0,0,林昀儒,0,1,6,2,5,5,25,2188
75,3,0,0,林昀儒,11,1,6,2,2,5,25,2188
75,4,0,0,Can Akkuzu,11,2,5,2,2,5,25,2188
75,5,0,0,林昀儒,11,2,5,2,2,5,25,2188
75,6,0,0,Can Akkuzu,11,2,5,2,2,5,25,2188
75,7,0,1,林昀儒,10,1,0,2,2,5,25,2188
76,1,0,1,林昀儒,0,1,4,2,5,5,25,2189
76,2,0,1,Can Akkuzu,10,1,5,2,3,5,25,2189
76,3,0,1,林昀儒,1,1,9,1,1,5,25,2189
76,4,0,1,Can Akkuzu,14,2,7,2,1,5,25,2189
76,5,0,1,林昀儒,1,1,9,1,1,5,25,2189
76,6,0,1,Can Akkuzu,2,1,7,1,1,5,25,2189
76,7,0,1,林昀儒,2,1,9,1,1,5,25,2189
76,8,1,1,Can Akkuzu,2,1,0,1,1,5,25,2189
77,1,2,1,Can Akkuzu,0,0,0,0,0,5,25,2190
78,1,2,1,Can Akkuzu,0,1,5,2,2,5,25,2191
78,2,2,1,林昀儒,4,2,9,2,1,5,25,2191
78,3,3,1,Can Akkuzu,13,2,0,2,0,5,25,2191
79,1,3,1,林昀儒,0,1,4,2,5,5,25,2192
79,2,3,1,Can Akkuzu,11,1,7,2,2,5,25,2192
79,3,3,2,林昀儒,10,1,0,2,2,5,25,2192
80,1,3,2,林昀儒,0,1,5,2,5,5,25,2193
80,2,3,2,Can Akkuzu,10,1,7,2,2,5,25,2193
80,3,3,3,林昀儒,1,1,0,1,1,5,25,2193
1,1,0,0,丹羽孝希,0,1,4,1,5,1,26,2194
1,2,0,0,林昀儒,10,2,5,2,2,1,26,2194
1,3,0,0,丹羽孝希,2,1,9,1,1,1,26,2194
1,4,1,0,林昀儒,0,2,0,0,0,1,26,2194
2,1,1,0,丹羽孝希,0,1,5,1,4,1,26,2195
2,2,1,0,林昀儒,4,2,9,1,1,1,26,2195
2,3,1,1,丹羽孝希,13,2,0,2,3,1,26,2195
3,1,1,1,林昀儒,0,1,1,2,2,1,26,2196
3,2,1,1,丹羽孝希,11,1,4,2,2,1,26,2196
3,3,1,1,林昀儒,7,1,7,1,1,1,26,2196
3,4,1,2,丹羽孝希,13,1,0,0,0,1,26,2196
4,1,1,2,林昀儒,0,1,1,2,2,1,26,2197
4,2,1,2,丹羽孝希,10,1,4,2,2,1,26,2197
4,3,1,2,林昀儒,6,1,8,2,3,1,26,2197
4,4,1,2,丹羽孝希,6,2,9,2,3,1,26,2197
4,5,2,2,林昀儒,6,2,0,2,3,1,26,2197
5,1,2,2,丹羽孝希,0,1,4,2,4,1,26,2198
5,2,2,2,林昀儒,4,2,9,1,1,1,26,2198
5,3,2,3,丹羽孝希,13,2,0,3,3,1,26,2198
6,1,2,3,丹羽孝希,0,1,8,1,4,1,26,2199
6,2,2,3,林昀儒,1,2,9,2,1,1,26,2199
6,3,2,3,丹羽孝希,2,1,9,1,1,1,26,2199
6,4,2,3,林昀儒,13,2,7,1,3,1,26,2199
6,5,2,4,丹羽孝希,0,1,0,0,0,1,26,2199
7,1,2,4,林昀儒,0,1,2,2,2,1,26,2200
7,2,2,4,丹羽孝希,10,2,9,2,2,1,26,2200
7,3,2,4,林昀儒,1,2,8,1,1,1,26,2200
7,4,2,5,丹羽孝希,13,1,0,3,3,1,26,2200
8,1,2,5,林昀儒,0,1,9,1,4,1,26,2201
8,2,2,5,丹羽孝希,1,2,9,1,1,1,26,2201
8,3,3,5,林昀儒,13,2,0,2,3,1,26,2201
9,1,3,5,丹羽孝希,0,1,4,2,5,1,26,2202
9,2,3,5,林昀儒,10,2,5,2,2,1,26,2202
9,3,3,5,丹羽孝希,1,1,7,1,1,1,26,2202
9,4,4,5,林昀儒,13,1,0,2,3,1,26,2202
10,1,4,5,丹羽孝希,0,1,9,1,4,1,26,2203
10,2,4,5,林昀儒,1,2,9,1,1,1,26,2203
10,3,4,5,丹羽孝希,13,2,9,2,3,1,26,2203
10,4,4,5,林昀儒,1,2,8,1,1,1,26,2203
10,5,4,5,丹羽孝希,13,2,9,2,3,1,26,2203
10,6,4,5,林昀儒,13,2,7,2,3,1,26,2203
10,7,4,6,丹羽孝希,1,1,0,2,1,1,26,2203
11,1,4,6,林昀儒,0,1,1,2,2,1,26,2204
11,2,4,6,丹羽孝希,11,1,1,2,2,1,26,2204
11,3,4,6,林昀儒,10,1,8,2,2,1,26,2204
11,4,4,6,丹羽孝希,1,1,7,1,1,1,26,2204
11,5,4,6,林昀儒,2,1,7,1,1,1,26,2204
11,6,4,7,丹羽孝希,13,1,0,3,3,1,26,2204
12,1,4,7,林昀儒,0,1,1,2,2,1,26,2205
12,2,4,7,丹羽孝希,10,1,4,2,2,1,26,2205
12,3,4,7,林昀儒,1,1,7,1,1,1,26,2205
12,4,4,8,丹羽孝希,2,1,0,0,0,1,26,2205
13,1,4,8,丹羽孝希,0,1,3,2,4,1,26,2206
13,2,5,8,林昀儒,1,2,0,2,1,1,26,2206
14,1,5,8,丹羽孝希,0,1,4,2,5,1,26,2207
14,2,5,8,林昀儒,10,2,4,2,2,1,26,2207
14,3,5,8,丹羽孝希,10,1,9,2,2,1,26,2207
14,4,5,8,林昀儒,1,2,7,1,1,1,26,2207
14,5,5,8,丹羽孝希,2,1,7,1,1,1,26,2207
14,6,6,8,林昀儒,13,1,0,3,3,1,26,2207
15,1,6,8,林昀儒,0,1,1,2,2,1,26,2208
15,2,6,8,丹羽孝希,11,1,1,2,2,1,26,2208
15,3,6,8,林昀儒,7,1,7,1,1,1,26,2208
15,4,6,8,丹羽孝希,2,1,9,1,1,1,26,2208
15,5,7,8,林昀儒,13,2,0,0,3,1,26,2208
16,1,7,8,林昀儒,0,1,1,2,5,1,26,2209
16,2,8,8,丹羽孝希,10,1,2,3,2,1,26,2209
16,3,8,8,林昀儒,0,0,0,0,0,1,26,2209
17,1,8,8,丹羽孝希,0,1,2,2,5,1,26,2210
17,2,8,8,林昀儒,10,2,6,2,2,1,26,2210
17,3,8,8,丹羽孝希,1,1,8,1,1,1,26,2210
17,4,8,8,林昀儒,2,1,7,1,1,1,26,2210
17,5,8,9,丹羽孝希,13,1,0,2,3,1,26,2210
18,1,8,9,丹羽孝希,0,1,5,2,5,1,26,2211
18,2,8,9,林昀儒,4,2,9,1,1,1,26,2211
18,3,8,9,丹羽孝希,2,1,9,1,1,1,26,2211
18,4,9,9,林昀儒,13,2,0,2,3,1,26,2211
19,1,9,9,林昀儒,0,1,1,2,2,1,26,2212
19,2,9,9,丹羽孝希,10,1,9,2,2,1,26,2212
19,3,10,9,林昀儒,1,2,0,2,1,1,26,2212
20,1,10,9,林昀儒,0,1,1,2,2,1,26,2213
20,2,10,9,丹羽孝希,7,1,9,2,1,1,26,2213
20,3,11,9,林昀儒,1,2,0,2,1,1,26,2213
21,1,0,0,林昀儒,0,1,4,2,5,2,26,2214
21,2,0,0,丹羽孝希,10,1,4,2,2,2,26,2214
21,3,0,0,林昀儒,10,1,4,2,2,2,26,2214
21,4,0,0,丹羽孝希,7,1,8,2,3,2,26,2214
21,5,0,0,林昀儒,1,2,8,1,1,2,26,2214
21,6,0,0,丹羽孝希,13,2,9,2,3,2,26,2214
21,7,0,0,林昀儒,1,2,9,1,1,2,26,2214
21,8,0,0,丹羽孝希,13,2,9,2,3,2,26,2214
21,9,0,0,林昀儒,1,2,9,1,1,2,26,2214
21,10,0,0,丹羽孝希,13,2,7,2,3,2,26,2214
21,11,0,1,林昀儒,1,1,6,1,1,2,26,2214
21,12,0,1,丹羽孝希,0,0,0,0,0,2,26,2214
22,1,0,2,林昀儒,0,0,0,0,0,2,26,2215
23,1,0,3,丹羽孝希,0,0,0,0,0,2,26,2216
24,1,0,3,丹羽孝希,0,1,4,2,4,2,26,2217
24,2,0,3,林昀儒,4,2,9,1,1,2,26,2217
24,3,0,4,丹羽孝希,13,2,0,3,3,2,26,2217
25,1,0,4,林昀儒,0,1,5,2,5,2,26,2218
25,2,0,4,丹羽孝希,11,1,1,2,2,2,26,2218
25,3,0,4,林昀儒,10,1,8,2,2,2,26,2218
25,4,0,4,丹羽孝希,1,2,9,1,1,2,26,2218
25,5,1,4,林昀儒,13,2,0,3,3,2,26,2218
26,1,1,4,林昀儒,0,1,9,2,4,2,26,2219
26,2,1,4,丹羽孝希,1,2,9,1,1,2,26,2219
26,3,1,4,林昀儒,13,2,9,2,3,2,26,2219
26,4,1,4,丹羽孝希,1,1,9,1,1,2,26,2219
26,5,1,4,林昀儒,13,2,9,2,3,2,26,2219
26,6,1,4,丹羽孝希,13,2,9,2,3,2,26,2219
26,7,1,4,林昀儒,13,2,7,2,3,2,26,2219
26,8,1,4,丹羽孝希,1,1,7,1,1,2,26,2219
26,9,1,4,林昀儒,2,1,8,1,1,2,26,2219
26,10,1,5,丹羽孝希,14,2,0,3,3,2,26,2219
27,1,1,5,丹羽孝希,0,1,3,2,5,2,26,2220
27,2,1,5,林昀儒,10,2,5,2,2,2,26,2220
27,3,1,5,丹羽孝希,11,1,5,2,2,2,26,2220
27,4,1,5,林昀儒,10,1,6,2,2,2,26,2220
27,5,1,5,丹羽孝希,10,1,3,2,2,2,26,2220
27,6,1,5,林昀儒,1,2,9,1,1,2,26,2220
27,7,1,5,丹羽孝希,13,2,9,2,3,2,26,2220
27,8,1,5,林昀儒,13,2,9,2,3,2,26,2220
27,9,1,5,丹羽孝希,1,1,9,1,1,2,26,2220
27,10,1,5,林昀儒,13,2,9,1,1,2,26,2220
27,11,1,6,丹羽孝希,13,2,0,2,3,2,26,2220
28,1,1,6,丹羽孝希,0,1,1,2,4,2,26,2221
28,2,1,6,林昀儒,4,2,9,1,1,2,26,2221
28,3,1,7,丹羽孝希,13,2,0,3,3,2,26,2221
29,1,1,7,林昀儒,0,1,6,2,4,2,26,2222
29,2,1,7,丹羽孝希,1,2,5,1,1,2,26,2222
29,3,2,7,林昀儒,6,2,0,2,3,2,26,2222
30,1,2,7,林昀儒,0,1,1,2,5,2,26,2223
30,2,2,7,丹羽孝希,11,1,4,2,2,2,26,2223
30,3,2,7,林昀儒,11,1,2,2,2,2,26,2223
30,4,2,7,丹羽孝希,11,1,4,2,2,2,26,2223
30,5,2,7,林昀儒,10,1,5,2,2,2,26,2223
30,6,2,7,丹羽孝希,10,1,4,2,2,2,26,2223
30,7,2,7,林昀儒,4,2,8,1,1,2,26,2223
30,8,2,7,丹羽孝希,13,1,9,2,3,2,26,2223
30,9,2,7,林昀儒,2,2,7,1,1,2,26,2223
30,10,2,7,丹羽孝希,2,1,7,1,1,2,26,2223
30,11,3,7,林昀儒,2,1,0,1,1,2,26,2223
31,1,3,7,丹羽孝希,0,1,5,2,4,2,26,2224
31,2,3,7,林昀儒,4,2,7,1,1,2,26,2224
31,3,3,7,丹羽孝希,1,1,9,1,1,2,26,2224
31,4,3,7,林昀儒,13,2,9,1,3,2,26,2224
31,5,3,8,丹羽孝希,13,2,0,3,3,2,26,2224
32,1,3,8,丹羽孝希,0,1,1,2,2,2,26,2225
32,2,3,8,林昀儒,10,1,2,2,2,2,26,2225
32,3,3,8,丹羽孝希,10,1,9,1,2,2,26,2225
32,4,3,8,林昀儒,1,2,8,1,1,2,26,2225
32,5,3,9,丹羽孝希,13,1,0,2,3,2,26,2225
33,1,3,9,林昀儒,0,1,5,2,5,2,26,2226
33,2,3,9,丹羽孝希,1,2,9,1,1,2,26,2226
33,3,3,9,林昀儒,13,2,7,2,3,2,26,2226
33,4,3,9,丹羽孝希,2,1,7,1,3,2,26,2226
33,5,4,9,林昀儒,0,1,0,0,0,2,26,2226
34,1,4,9,林昀儒,0,1,1,2,5,2,26,2227
34,2,4,9,丹羽孝希,10,1,1,3,2,2,26,2227
34,3,4,9,林昀儒,10,1,1,3,2,2,26,2227
34,4,4,9,丹羽孝希,10,1,9,1,2,2,26,2227
34,5,4,9,林昀儒,1,2,9,1,1,2,26,2227
34,6,4,9,丹羽孝希,13,2,9,2,3,2,26,2227
34,7,5,9,林昀儒,2,2,0,1,1,2,26,2227
35,1,5,9,丹羽孝希,0,1,1,3,2,2,26,2228
35,2,5,9,林昀儒,4,2,9,1,1,2,26,2228
35,3,5,10,丹羽孝希,13,2,0,2,3,2,26,2228
36,1,5,10,丹羽孝希,0,2,2,3,2,2,26,2229
36,2,5,10,林昀儒,10,2,9,1,2,2,26,2229
36,3,5,10,丹羽孝希,1,2,9,1,1,2,26,2229
36,4,5,10,林昀儒,13,2,9,1,3,2,26,2229
36,5,5,11,丹羽孝希,6,2,0,1,3,2,26,2229
37,1,1,0,丹羽孝希,0,0,0,0,0,3,26,2230
38,1,1,0,丹羽孝希,0,1,9,3,4,3,26,2231
38,2,1,0,林昀儒,4,2,9,1,1,3,26,2231
38,3,1,0,丹羽孝希,2,1,9,2,1,3,26,2231
38,4,2,0,林昀儒,13,2,0,2,3,3,26,2231
39,1,2,0,林昀儒,0,1,8,3,2,3,26,2232
39,2,2,0,丹羽孝希,10,1,4,3,2,3,26,2232
39,3,2,0,林昀儒,7,1,7,2,1,3,26,2232
39,4,2,1,丹羽孝希,13,1,0,3,3,3,26,2232
40,1,3,1,林昀儒,0,0,0,0,0,3,26,2233
41,1,3,1,丹羽孝希,0,1,9,1,4,3,26,2234
41,2,4,1,林昀儒,1,2,0,2,1,3,26,2234
42,1,4,1,丹羽孝希,0,1,6,3,2,3,26,2235
42,2,4,1,林昀儒,10,2,9,3,2,3,26,2235
42,3,4,1,丹羽孝希,10,2,7,3,2,3,26,2235
42,4,4,1,林昀儒,7,1,9,2,1,3,26,2235
42,5,4,1,丹羽孝希,6,2,9,2,1,3,26,2235
42,6,4,1,林昀儒,1,2,9,1,1,3,26,2235
42,7,4,2,丹羽孝希,6,2,0,1,3,3,26,2235
43,1,4,2,林昀儒,0,1,7,3,5,3,26,2236
43,2,4,2,丹羽孝希,1,1,7,1,1,3,26,2236
43,3,4,2,林昀儒,13,1,7,3,1,3,26,2236
43,4,4,3,丹羽孝希,1,1,0,0,0,3,26,2236
44,1,4,3,林昀儒,0,1,4,3,4,3,26,2237
44,2,4,3,丹羽孝希,7,1,9,2,1,3,26,2237
44,3,5,3,林昀儒,2,2,0,2,1,3,26,2237
45,1,5,3,丹羽孝希,0,1,9,3,4,3,26,2238
45,2,5,3,林昀儒,1,2,9,1,1,3,26,2238
45,3,5,3,丹羽孝希,1,1,9,1,1,3,26,2238
45,4,5,3,林昀儒,13,2,9,2,1,3,26,2238
45,5,5,3,丹羽孝希,1,1,9,1,1,3,26,2238
45,6,5,3,林昀儒,13,2,9,2,1,3,26,2238
45,7,5,4,丹羽孝希,5,2,0,2,1,3,26,2238
46,1,5,4,丹羽孝希,0,1,9,3,4,3,26,2239
46,2,5,4,林昀儒,4,2,9,2,1,3,26,2239
46,3,5,4,丹羽孝希,1,2,9,1,1,3,26,2239
46,4,5,4,林昀儒,13,2,9,2,1,3,26,2239
46,5,5,4,丹羽孝希,6,2,8,3,1,3,26,2239
46,6,5,4,林昀儒,1,1,9,1,1,3,26,2239
46,7,5,4,丹羽孝希,13,2,9,2,1,3,26,2239
46,8,5,4,林昀儒,6,2,8,3,1,3,26,2239
46,9,5,4,丹羽孝希,1,1,7,1,1,3,26,2239
46,10,6,4,林昀儒,13,1,0,3,1,3,26,2239
47,1,6,4,林昀儒,0,1,1,3,5,3,26,2240
47,2,6,4,丹羽孝希,4,2,7,2,1,3,26,2240
47,3,6,4,林昀儒,6,2,7,2,1,3,26,2240
47,4,6,5,丹羽孝希,1,2,0,2,1,3,26,2240
48,1,6,5,林昀儒,0,1,1,3,4,3,26,2241
48,2,6,5,丹羽孝希,7,1,7,2,1,3,26,2241
48,3,6,5,林昀儒,1,1,7,1,1,3,26,2241
48,4,6,5,丹羽孝希,13,1,9,2,1,3,26,2241
48,5,6,5,林昀儒,1,1,9,1,1,3,26,2241
48,6,6,5,丹羽孝希,13,1,8,2,1,3,26,2241
48,7,6,5,林昀儒,1,1,7,1,1,3,26,2241
48,8,6,5,丹羽孝希,13,1,7,2,1,3,26,2241
48,9,6,5,林昀儒,1,1,7,1,1,3,26,2241
48,10,6,5,丹羽孝希,13,2,7,2,1,3,26,2241
48,11,6,5,林昀儒,1,2,9,1,1,3,26,2241
48,12,6,5,丹羽孝希,13,2,9,2,1,3,26,2241
48,13,6,5,林昀儒,1,2,7,1,1,3,26,2241
48,14,6,6,丹羽孝希,2,1,0,2,1,3,26,2241
49,1,6,6,丹羽孝希,0,1,8,3,1,3,26,2242
49,2,7,6,林昀儒,4,2,0,2,1,3,26,2242
50,1,7,6,丹羽孝希,0,1,6,3,4,3,26,2243
50,2,7,6,林昀儒,4,2,9,2,1,3,26,2243
50,3,7,6,丹羽孝希,1,1,9,1,1,3,26,2243
50,4,7,6,林昀儒,13,2,9,2,1,3,26,2243
50,5,7,6,丹羽孝希,1,1,9,1,1,3,26,2243
50,6,7,6,林昀儒,2,1,7,1,1,3,26,2243
50,7,7,7,丹羽孝希,0,0,0,0,0,3,26,2243
51,1,7,7,林昀儒,0,1,7,3,4,3,26,2244
51,2,7,7,丹羽孝希,10,1,4,2,1,3,26,2244
51,3,7,7,林昀儒,10,1,4,2,2,3,26,2244
51,4,7,7,丹羽孝希,10,1,4,3,2,3,26,2244
51,5,7,7,林昀儒,10,1,6,3,2,3,26,2244
51,6,7,7,丹羽孝希,4,2,5,2,1,3,26,2244
51,7,7,7,林昀儒,5,2,9,1,1,3,26,2244
51,8,7,8,丹羽孝希,13,2,0,2,3,3,26,2244
52,1,7,8,林昀儒,0,1,4,3,5,3,26,2245
52,2,7,8,丹羽孝希,10,1,9,3,2,3,26,2245
52,3,8,8,林昀儒,1,2,0,2,1,3,26,2245
53,1,8,8,丹羽孝希,0,1,3,3,4,3,26,2246
53,2,8,8,林昀儒,4,2,9,2,1,3,26,2246
53,3,8,9,丹羽孝希,5,2,0,2,1,3,26,2246
54,1,8,9,丹羽孝希,0,1,7,3,5,3,26,2247
54,2,8,9,林昀儒,4,2,7,1,1,3,26,2247
54,3,8,9,丹羽孝希,1,1,7,1,1,3,26,2247
54,4,8,9,林昀儒,13,2,8,2,1,3,26,2247
54,5,8,9,丹羽孝希,1,1,7,1,1,3,26,2247
54,6,9,9,林昀儒,13,1,0,3,3,3,26,2247
55,1,9,9,林昀儒,0,1,6,3,5,3,26,2248
55,2,9,9,丹羽孝希,4,2,7,1,1,3,26,2248
55,3,9,9,林昀儒,13,1,9,2,1,3,26,2248
55,4,10,9,丹羽孝希,1,1,8,1,1,3,26,2248
55,5,10,9,林昀儒,0,0,0,0,0,3,26,2248
56,1,10,9,林昀儒,0,1,7,3,5,3,26,2249
56,2,10,9,丹羽孝希,1,2,9,2,1,3,26,2249
56,3,10,9,林昀儒,13,2,7,2,1,3,26,2249
56,4,10,10,丹羽孝希,0,0,0,0,0,3,26,2249
57,1,10,10,丹羽孝希,0,1,4,3,4,3,26,2250
57,2,10,10,林昀儒,10,2,6,3,2,3,26,2250
57,3,10,10,丹羽孝希,10,2,9,3,2,3,26,2250
57,4,10,10,林昀儒,1,2,9,1,1,3,26,2250
57,5,10,11,丹羽孝希,13,2,0,3,3,3,26,2250
58,1,10,11,林昀儒,0,1,4,3,5,3,26,2251
58,2,10,11,丹羽孝希,4,2,9,1,1,3,26,2251
58,3,10,11,林昀儒,1,2,9,1,1,3,26,2251
58,4,10,11,丹羽孝希,13,2,8,2,1,3,26,2251
58,5,10,11,林昀儒,1,1,7,1,1,3,26,2251
58,6,10,12,丹羽孝希,13,1,0,0,0,3,26,2251
59,1,0,0,林昀儒,0,1,4,3,2,4,26,2252
59,2,0,0,丹羽孝希,10,1,4,3,2,4,26,2252
59,3,0,0,林昀儒,1,1,7,2,1,4,26,2252
